1.652832031250000000e-01,3.205566406250000000e-01,3.496093750000000000e-01,6.816406250000000000e-01,6.672363281250000000e-01,7.065429687500000000e-01,9.916992187500000000e-01,9.960937499999998890e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.533372370547163399e+01
