7.861328125000000000e-02,1.181640625000000000e-01,6.884765625000000000e-02,1.003417968750000139e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.358975387505557020e-01,4.358975387505557020e-01,-1.336816454236404161e-01,-1.336816454236404161e-01,-1.336816454236404161e-01,-1.336816454236404161e-01
