2.514648437499999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.247340939856893760e-01,5.247340939856893760e-01,5.247340939856893760e-01,5.247340939856893760e-01,5.247340939856893760e-01,-8.218526397215238921e-01,-8.218526397215238921e-01,-2.719911042351576214e+01
