6.787109375000000000e-02,1.328125000000000000e-01,3.144531250000000000e-01,3.271484375000000000e-02,4.882812500000000000e-04,1.972656250000000000e-01,4.873046875000000000e-01,4.936523437500000555e-01,5.000000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
