1.269531249999999827e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.229720386925337916e-01,7.229720386925337916e-01,7.229720386925337916e-01,7.229720386925337916e-01,7.229720386925337916e-01,7.229720386925337916e-01,1.750722929955451923e-01,1.750722929955451923e-01,1.750722929955451923e-01,1.750722929955451923e-01,1.750722929955451923e-01,1.750722929955451923e-01
