2.099609375000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.666788692292047624e-01,9.666788692292047624e-01,9.500183038438072547e-01,9.500183038438072547e-01,9.500183038438072547e-01,9.500183038438072547e-01,5.668252999796623559e-01,5.668252999796623559e-01,5.668252999796623559e-01,1.419808826520236045e-01,1.419808826520236045e-01,1.419808826520236045e-01
