1.220703125000000139e-01,9.765625000000000000e-02,2.197265625000000000e-01,3.613281249999999306e-02,6.445312500000001388e-02,1.591796874999999722e-01,2.119140624999999722e-01,1.894531250000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.157756209902944144e-01,9.157756209902944144e-01,9.157756209902944144e-01,9.157756209902944144e-01
