7.031250000000000000e-02,1.894531250000000000e-01,1.855468750000000347e-02,4.882812500000000867e-03,9.765625000000000000e-04,1.025390624999999861e-01,5.175781250000000000e-02,1.855468750000000347e-02,4.130859375000000555e-01,3.935546875000000555e-01,6.435546875000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.826133106888865099e-01,7.826133106888865099e-01,7.826133106888865099e-01,7.826133106888865099e-01,7.826133106888865099e-01,7.826133106888865099e-01,7.826133106888865099e-01,5.652266213777730197e-01,5.652266213777730197e-01,5.652266213777730197e-01,4.565332767222163302e-01
