3.320312500000000000e-02,1.054687500000000000e-01,5.566406250000000000e-02,7.421875000000001388e-02,8.203125000000000000e-02,1.308593750000000000e-01,6.835937500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.727476078041506158e-01,8.727476078041506158e-01,6.182428234124518474e-01,6.182428234124518474e-01,6.182428234124518474e-01
