1.939071942966531514e-01,2.253885533916928918e-01,2.340939982143925013e-01,2.315167380558044996e-01,2.545584412271570951e-01,1.000000000000000056e-01,9.380831519646859462e-02,1.058300524425836164e-01,8.485281374238570762e-02,2.218107301281883326e-01
4.377802118633467715e-02,4.377802118633467715e-02,3.650281539872884951e-02,2.999999999999999889e-02,4.236067977499789750e-02,7.848191962583274395e-02,8.668814869520136135e-02,8.246211251235320561e-02,9.154730466853391868e-02,1.521110255092797958e-01
5.291502622129180822e-02,5.656854249492380277e-02,7.211102550927978028e-02,1.720465053408525291e-01,1.799999999999999933e-01,1.039230484541326383e-01,1.095445115010332260e-01,1.039230484541326383e-01,1.131370849898476055e-01,1.989974874213240041e-01
9.055385138137417300e-02,1.034408043278860073e-01,8.831760866327846571e-02,1.081665382639196843e-01,1.024695076595959903e-01,4.582575694955839940e-02,4.898979485566355707e-02,4.123105625617660280e-02,5.656854249492380277e-02,1.053565375285273886e-01
6.082762530298219811e-02,5.656854249492380277e-02,5.830951894845300132e-02,5.830951894845300132e-02,5.744562646538028949e-02,5.385164807134503601e-02,5.000000000000000278e-02,5.830951894845300132e-02,5.477225575051661299e-02,6.324555320336758268e-02
4.898979485566355707e-02,5.000000000000000278e-02,5.656854249492380277e-02,5.291502622129180822e-02,5.000000000000000278e-02,5.916079783099616185e-02,5.744562646538028949e-02,4.898979485566355707e-02,4.242640687119285381e-02,1.292284798332008489e-01
1.448074069840785960e-01,1.531727906310079712e-01,5.700169592637543969e-02,1.303817922270986140e-01,2.323215877863846479e-01,1.127891495300485103e-01,1.198140956982913785e-01,1.199884231339783669e-01,1.568322062560860708e-01,2.310839949746101851e-01
4.898979485566355707e-02,2.000000000000000042e-02,1.053565375285273886e-01,1.095445115010332260e-01,1.140175425099137912e-01,3.741657386773941663e-02,4.358898943540673310e-02,4.795831523312719252e-02,5.196152422706631913e-02,1.140175425099137912e-01
1.086278049120021627e-01,1.000000000000000056e-01,1.090871211463571439e-01,1.174734012447073012e-01,1.216552506059643962e-01,5.744562646538028949e-02,5.477225575051661299e-02,5.000000000000000278e-02,5.999999999999999778e-02,1.113552872566004326e-01
3.414213562373095284e-02,4.685557720282967908e-02,1.706831031463512116e-01,2.180711854489750245e-01,2.314586806518399431e-01,1.025818012265345136e-01,9.371115440565935817e-02,9.049314703364103041e-02,1.111223220580624810e-01,2.262465401873610116e-01
5.999999999999999778e-02,6.557438524302000582e-02,1.039230484541326383e-01,1.166190378969060026e-01,1.280624847486569740e-01,4.690415759823429731e-02,5.099019513592784741e-02,6.324555320336758268e-02,8.366600265340755349e-02,1.260952021291849301e-01
8.944271909999158832e-02,7.483314773547883325e-02,1.248999599679679606e-01,1.140175425099137912e-01,1.135781669160054741e-01,4.898979485566355707e-02,5.196152422706631913e-02,4.000000000000000083e-02,4.000000000000000083e-02,1.113552872566004326e-01
7.996088971825077163e-02,6.780726405493153752e-02,8.504530761030344721e-02,7.848191962583274395e-02,7.996088971825077163e-02,8.188126970419828954e-02,1.019615242270663219e-01,8.771962831773771896e-02,1.086239038218616559e-01,9.341660200712070816e-02
2.236067977499789708e-02,2.449489742783177854e-02,1.140175425099137912e-01,9.539392014169456591e-02,1.135781669160054741e-01,4.795831523312719252e-02,4.795831523312719252e-02,5.656854249492380277e-02,5.567764362830021629e-02,8.944271909999158832e-02
2.280350850198275825e-01,2.332380757938120053e-01,2.218107301281883326e-01,2.391652148620279639e-01,2.019900987672415549e-01,7.745966692414833765e-02,7.211102550927978028e-02,9.165151389911679880e-02,1.000000000000000056e-01,2.332380757938120053e-01
9.433981132056604157e-02,3.162277660168379134e-02,1.220655561573370240e-01,1.307669683062201993e-01,1.144552314225959766e-01,6.480740698407859435e-02,5.744562646538028949e-02,5.291502622129180822e-02,5.291502622129180822e-02,1.157583690279022498e-01
2.000000000000000042e-02,2.158579036666702644e-01,2.177149260583592927e-01,2.336346738011397528e-01,2.314586806518399431e-01,1.214768688397087765e-01,1.248896932330573473e-01,1.182732517683624807e-01,1.460477910304381899e-01,2.101167205629243528e-01
3.863703305156272749e-02,1.076391678553665354e-01,1.742614977317635816e-01,2.003595560640621942e-01,2.268206603786500630e-01,9.991983946019350471e-02,1.144115042110502994e-01,9.481555180522195647e-02,1.055583373505873668e-01,2.301479828287341933e-01
1.000000000000000056e-01,1.058300524425836164e-01,1.000000000000000056e-01,1.131370849898476055e-01,1.720465053408525291e-01,1.095445115010332260e-01,1.095445115010332260e-01,1.264911064067351654e-01,1.216552506059643962e-01,1.077032961426900720e-01
5.196152422706631913e-02,5.830951894845300132e-02,8.062257748298549964e-02,8.124038404635960942e-02,8.306623862918074974e-02,4.472135954999579416e-02,4.472135954999579416e-02,4.472135954999579416e-02,5.385164807134503601e-02,9.643650760992954207e-02
9.591663046625438505e-02,1.100000000000000006e-01,1.148912529307605790e-01,1.166190378969060026e-01,1.095445115010332260e-01,4.582575694955839940e-02,4.582575694955839940e-02,4.123105625617660280e-02,5.385164807134503601e-02,1.063014581273464959e-01
0.000000000000000000e+00,9.486832980505137403e-02,1.208304597359457222e-01,1.248999599679679606e-01,1.220655561573370240e-01,5.477225575051661299e-02,4.472135954999579416e-02,4.898979485566355707e-02,5.385164807134503601e-02,1.126942766958464459e-01
6.324555320336758268e-02,6.324555320336758268e-02,7.348469228349534255e-02,6.928203230275509217e-02,6.480740698407859435e-02,4.582575694955839940e-02,4.358898943540673310e-02,5.916079783099616185e-02,6.164414002968976458e-02,6.403124237432848698e-02
3.605551275463989014e-02,3.162277660168379134e-02,3.741657386773941663e-02,2.645751311064590411e-02,2.449489742783177854e-02,4.000000000000000083e-02,5.099019513592784741e-02,8.366600265340755349e-02,6.999999999999999278e-02,1.090871211463571439e-01
1.565509309126760784e-01,1.659180576109315908e-01,1.743398113205660294e-01,1.926942007841377924e-01,2.144436586748845186e-01,9.457918457133457357e-02,9.967740502090344235e-02,7.984298073893227043e-02,1.096024552628169502e-01,2.024695076595959820e-01
6.999999999999999278e-02,6.403124237432848698e-02,6.782329983125268136e-02,7.416198487095662650e-02,6.999999999999999278e-02,4.123105625617660280e-02,3.605551275463989014e-02,4.242640687119285381e-02,5.000000000000000278e-02,9.055385138137417300e-02
1.248999599679679606e-01,1.187434208703791738e-01,1.161895003862224995e-01,1.053565375285273886e-01,1.081665382639196843e-01,4.472135954999579416e-02,4.582575694955839940e-02,5.999999999999999778e-02,5.567764362830021629e-02,1.220655561573370240e-01
1.325275855061226749e-01,1.301096576057372833e-01,1.421110255092797869e-01,1.528010988928051872e-01,1.720425778316191923e-01,9.154730466853391868e-02,8.717797887081346619e-02,1.148912529307605790e-01,1.230200117084002953e-01,2.101622201439360960e-01
2.049018213003144240e-01,2.471267410587167923e-01,2.335781669160054697e-01,2.412435565298214069e-01,2.386845940542430267e-01,9.481555180522195647e-02,9.795831523312720224e-02,9.591663046625438505e-02,1.058131722984113621e-01,2.049297199788082113e-01
3.414213562373095284e-02,3.732050807568877693e-02,3.464101615137754608e-02,1.968487200769070689e-01,2.044030650891054957e-01,1.058257569495583972e-01,1.076391678553665354e-01,1.240731785063497739e-01,1.134401751199118347e-01,1.963889695253153433e-01
7.483314773547883325e-02,7.483314773547883325e-02,8.246211251235320561e-02,8.717797887081346619e-02,5.656854249492380277e-02,8.944271909999158832e-02,7.483314773547883325e-02,8.485281374238570762e-02,1.000000000000000056e-01,7.483314773547883325e-02
2.013173924269446857e-01,1.351288323131851210e-01,1.215550721518205840e-01,1.153650062052757885e-01,1.199884231339783669e-01,9.981918381952610553e-02,1.113407982454404088e-01,1.120758240522879701e-01,1.322319226746649368e-01,1.284787425211054157e-01
8.000000000000000167e-02,9.508270432752163881e-02,8.941474638496513250e-02,1.702928511955610347e-01,2.144578573545857791e-01,8.801703698170620926e-02,9.589395245389785438e-02,1.148912529307605790e-01,1.140141689603040853e-01,2.414213562373095090e-02
2.436793438909225507e-01,2.348912529307605745e-01,2.309915762020696151e-01,1.504100737227349605e-01,1.368323412671336725e-01,9.589395245389785438e-02,9.049314703364103041e-02,1.413930578120348724e-01,1.036359588614274019e-01,1.635425342122418524e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.433981132056604157e-02,1.081665382639196843e-01,1.199999999999999956e-01,4.472135954999579416e-02,5.000000000000000278e-02,6.082762530298219811e-02,6.082762530298219811e-02,1.077032961426900720e-01
1.254932936381041586e-01,1.261235090980229456e-01,1.801213211936474878e-01,2.181048570023359778e-01,2.034408043278860267e-01,9.874078317085020762e-02,1.104498993788168293e-01,9.054711649955418662e-02,9.795831523312720224e-02,2.100432677122421321e-01
7.483314773547883325e-02,7.483314773547883325e-02,7.211102550927978028e-02,6.633249580710799675e-02,6.324555320336758268e-02,4.795831523312719252e-02,4.795831523312719252e-02,3.872983346207416883e-02,6.999999999999999278e-02,1.034408043278860073e-01
2.828427124746190138e-02,2.000000000000000042e-02,2.828427124746190138e-02,2.828427124746190138e-02,2.000000000000000042e-02,5.830951894845300132e-02,5.744562646538028949e-02,6.708203932499369471e-02,5.999999999999999778e-02,3.605551275463989014e-02
1.248999599679679606e-01,1.280624847486569740e-01,1.280624847486569740e-01,1.216552506059643962e-01,1.326649916142159935e-01,8.246211251235320561e-02,1.166190378969060026e-01,9.165151389911679880e-02,1.371130920080208815e-01,7.483314773547883325e-02
1.195826074310139819e-01,9.110433579144298910e-02,1.058300524425836164e-01,1.024695076595959903e-01,1.053565375285273886e-01,3.605551275463989014e-02,4.123105625617660280e-02,4.358898943540673310e-02,4.795831523312719252e-02,1.100000000000000006e-01
1.469441732447586135e-01,1.399927104214098439e-01,1.377467800925364916e-01,1.529691885373251625e-01,7.788760745354979254e-02,8.717797887081346619e-02,1.029517193629941596e-01,9.154730466853391868e-02,1.303275925283612913e-01,1.913048374149809161e-01
1.414213562373095069e-02,1.000000000000000021e-02,2.000000000000000042e-02,2.645751311064590411e-02,1.048808848170151575e-01,4.582575694955839940e-02,5.656854249492380277e-02,4.472135954999579416e-02,4.898979485566355707e-02,7.874007874011811070e-02
2.000000000000000042e-02,2.154065922853801440e-01,2.332380757938120053e-01,2.315167380558044996e-01,2.323790007724449991e-01,1.039230484541326383e-01,1.095445115010332260e-01,1.296148139681571887e-01,1.113552872566004326e-01,2.253885533916928918e-01
9.257878429107029017e-02,2.438208537765592099e-01,2.403122063518752238e-01,2.458879863744475314e-01,2.428988071357858214e-01,6.928203230275509217e-02,1.005980127000750124e-01,9.555051366247305222e-02,1.288386493584070813e-01,2.479719007035800227e-01
1.414213562373095069e-02,1.000000000000000021e-02,1.414213562373095069e-02,1.000000000000000021e-02,0.000000000000000000e+00,4.795831523312719252e-02,4.123105625617660280e-02,4.472135954999579416e-02,5.656854249492380277e-02,9.273618495495704328e-02
5.830951894845300132e-02,1.220655561573370240e-01,1.090871211463571439e-01,1.058300524425836164e-01,1.157583690279022498e-01,4.242640687119285381e-02,6.082762530298219811e-02,4.582575694955839940e-02,4.582575694955839940e-02,1.009950493836207774e-01
8.888194417315589679e-02,8.062257748298549964e-02,8.246211251235320561e-02,9.055385138137417300e-02,9.433981132056604157e-02,5.196152422706631913e-02,4.472135954999579416e-02,5.385164807134503601e-02,5.916079783099616185e-02,9.848857801796104261e-02
4.582575694955839940e-02,3.605551275463989014e-02,5.477225575051661299e-02,5.196152422706631913e-02,4.898979485566355707e-02,4.123105625617660280e-02,4.898979485566355707e-02,4.795831523312719252e-02,6.557438524302000582e-02,5.291502622129180822e-02
6.164414002968976458e-02,3.605551275463989014e-02,3.872983346207416883e-02,6.403124237432848698e-02,6.708203932499369471e-02,3.605551275463989014e-02,5.291502622129180822e-02,5.291502622129180822e-02,4.690415759823429731e-02,9.695359714832657572e-02
6.633249580710799675e-02,1.600000000000000033e-01,1.697056274847714152e-01,0.000000000000000000e+00,1.574801574802362214e-01,1.131370849898476055e-01,9.380831519646859462e-02,9.591663046625438505e-02,9.591663046625438505e-02,1.811077027627483460e-01
1.732050807568877304e-02,2.000000000000000042e-02,3.650281539872884951e-02,4.000000000000000083e-02,2.414213562373095090e-02,1.029517193629941596e-01,8.358898943540674087e-02,1.174456264653802873e-01,1.019048210769553653e-01,1.414213562373095069e-02
0.000000000000000000e+00,1.414213562373095069e-02,0.000000000000000000e+00,1.086278049120021627e-01,1.109053650640941663e-01,5.000000000000000278e-02,5.477225575051661299e-02,6.082762530298219811e-02,5.916079783099616185e-02,1.086278049120021627e-01
1.268857754044951935e-01,1.109053650640941663e-01,1.122497216032182360e-01,1.212435565298214113e-01,1.195826074310139819e-01,6.324555320336758268e-02,4.690415759823429731e-02,4.690415759823429731e-02,5.999999999999999778e-02,1.104536101718726071e-01
2.645751311064590411e-02,2.449489742783177854e-02,2.000000000000000042e-02,8.185352771872450584e-02,1.140175425099137912e-01,5.477225575051661299e-02,4.690415759823429731e-02,5.916079783099616185e-02,6.855654600401044074e-02,1.191637528781298583e-01
1.199999999999999956e-01,1.637070554374490117e-01,1.536229149573721531e-01,1.833030277982335976e-01,1.685229954635271699e-01,1.077032961426900720e-01,9.165151389911679880e-02,1.232882800593795292e-01,8.944271909999158832e-02,1.183215956619923237e-01
2.449489742783177854e-02,9.165151389911679880e-02,9.797958971132711414e-02,1.024695076595959903e-01,1.067707825203131206e-01,4.358898943540673310e-02,4.690415759823429731e-02,4.898979485566355707e-02,5.477225575051661299e-02,1.178982612255159573e-01
5.999999999999999778e-02,5.656854249492380277e-02,6.480740698407859435e-02,7.615773105863908599e-02,8.246211251235320561e-02,5.099019513592784741e-02,5.196152422706631913e-02,5.291502622129180822e-02,5.385164807134503601e-02,1.216552506059643962e-01
5.099019513592784741e-02,4.242640687119285381e-02,5.099019513592784741e-02,9.591663046625438505e-02,6.557438524302000582e-02,4.898979485566355707e-02,5.385164807134503601e-02,4.472135954999579416e-02,6.480740698407859435e-02,1.081665382639196843e-01
2.999999999999999889e-02,1.081665382639196843e-01,1.090871211463571439e-01,9.949874371066200207e-02,1.063014581273464959e-01,4.472135954999579416e-02,5.999999999999999778e-02,6.082762530298219811e-02,6.708203932499369471e-02,1.104536101718726071e-01
0.000000000000000000e+00,1.161895003862224995e-01,1.104536101718726071e-01,1.029563014098699991e-01,1.081665382639196843e-01,5.999999999999999778e-02,6.708203932499369471e-02,7.615773105863908599e-02,7.874007874011811070e-02,9.165151389911679880e-02
5.291502622129180822e-02,8.426149773176358493e-02,8.185352771872450584e-02,8.660254037844386521e-02,7.874007874011811070e-02,4.000000000000000083e-02,5.477225575051661299e-02,6.403124237432848698e-02,7.615773105863908599e-02,6.403124237432848698e-02
5.916079783099616185e-02,1.414213562373095069e-02,1.414213562373095069e-02,1.732050807568877304e-02,5.830951894845300132e-02,4.898979485566355707e-02,4.242640687119285381e-02,5.744562646538028949e-02,6.480740698407859435e-02,6.164414002968976458e-02
3.872983346207416883e-02,1.000000000000000021e-02,0.000000000000000000e+00,9.433981132056604157e-02,8.485281374238570762e-02,4.472135954999579416e-02,5.099019513592784741e-02,4.000000000000000083e-02,4.898979485566355707e-02,9.797958971132711414e-02
9.949874371066200207e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.118033988749894819e-01,1.140175425099137912e-01,4.358898943540673310e-02,4.472135954999579416e-02,4.898979485566355707e-02,5.099019513592784741e-02,1.284523257866513057e-01
3.162277660168379134e-02,5.916079783099616185e-02,8.000000000000000167e-02,7.549834435270749711e-02,7.810249675906655309e-02,4.690415759823429731e-02,5.656854249492380277e-02,5.656854249492380277e-02,5.385164807134503601e-02,6.855654600401044074e-02
0.000000000000000000e+00,3.872983346207416883e-02,4.690415759823429731e-02,4.123105625617660280e-02,4.472135954999579416e-02,5.291502622129180822e-02,5.099019513592784741e-02,7.280109889280518554e-02,5.656854249492380277e-02,4.582575694955839940e-02
4.000000000000000083e-02,1.044030650891055040e-01,1.140175425099137912e-01,1.104536101718726071e-01,1.095445115010332260e-01,5.196152422706631913e-02,4.898979485566355707e-02,5.099019513592784741e-02,7.211102550927978028e-02,1.244989959798873252e-01
8.831760866327846571e-02,7.681145747868607654e-02,1.236931687685298153e-01,1.126942766958464459e-01,1.157583690279022498e-01,5.196152422706631913e-02,4.582575694955839940e-02,4.690415759823429731e-02,5.567764362830021629e-02,1.228820572744450806e-01
5.999999999999999778e-02,5.830951894845300132e-02,5.656854249492380277e-02,7.549834435270749711e-02,9.539392014169456591e-02,4.472135954999579416e-02,5.385164807134503601e-02,6.928203230275509217e-02,9.110433579144298910e-02,4.898979485566355707e-02
1.732050807568877304e-02,1.732050807568877304e-02,0.000000000000000000e+00,2.449489742783177854e-02,1.732050807568877304e-02,4.690415759823429731e-02,5.000000000000000278e-02,4.358898943540673310e-02,6.244997998398398031e-02,4.358898943540673310e-02
4.059964873437685307e-02,3.650281539872884951e-02,2.732050807568877498e-02,3.464101615137754608e-02,3.968118785068666665e-02,9.165151389911679880e-02,1.009901951359278571e-01,8.795831523312719336e-02,1.138516480713450407e-01,4.828427124746190180e-02
2.645751311064590411e-02,5.477225575051661299e-02,8.426149773176358493e-02,1.081665382639196843e-01,1.086278049120021627e-01,4.898979485566355707e-02,4.898979485566355707e-02,4.123105625617660280e-02,4.898979485566355707e-02,1.170469991071962507e-01
2.029778313018443803e-01,4.472135954999579416e-02,2.828427124746190138e-02,1.822086715828859782e-01,1.523154621172781720e-01,1.113552872566004326e-01,9.380831519646859462e-02,7.211102550927978028e-02,1.058300524425836164e-01,1.822086715828859782e-01
2.000000000000000042e-02,2.236067977499789708e-02,2.828427124746190138e-02,2.236067977499789708e-02,2.449489742783177854e-02,4.898979485566355707e-02,3.741657386773941663e-02,5.656854249492380277e-02,4.358898943540673310e-02,2.236067977499789708e-02
1.635425342122418524e-01,1.731896813270965285e-01,1.728180220559143720e-01,1.692939301214922976e-01,1.722740913821023123e-01,9.690415759823430009e-02,9.054711649955418662e-02,9.991983946019350471e-02,1.038821573809919629e-01,1.795826331196619385e-01
1.688152584319292937e-01,4.181540550352055158e-02,1.708439815242210336e-01,2.272380529476360767e-01,2.146746669677021546e-01,7.864763012391601249e-02,1.103606526866720977e-01,1.025818012265345136e-01,1.081505926866597189e-01,1.224499799839839781e-01
8.944271909999158832e-02,9.591663046625438505e-02,9.380831519646859462e-02,1.523154621172781720e-01,1.811077027627483460e-01,9.380831519646859462e-02,1.148912529307605790e-01,1.019803902718556948e-01,1.148912529307605790e-01,2.424871130596428226e-01
3.617611369793729548e-01,4.117274180543744611e-01,5.360853151358769830e-01,5.259295368846484964e-01,5.350357475598239709e-01,2.381378818583588242e-01,2.784915680208808197e-01,2.676251001525704609e-01,3.091251406247772504e-01,4.216577519751959491e-01
5.830951894845300132e-02,3.316624790355399838e-02,4.582575694955839940e-02,4.358898943540673310e-02,4.472135954999579416e-02,4.242640687119285381e-02,4.898979485566355707e-02,5.099019513592784741e-02,8.366600265340755349e-02,7.615773105863908599e-02
6.633249580710799675e-02,8.944271909999158832e-02,8.944271909999158832e-02,1.624807680927192188e-01,1.788854381999831766e-01,9.591663046625438505e-02,9.591663046625438505e-02,9.165151389911679880e-02,9.165151389911679880e-02,1.264911064067351654e-01
2.828427124746190138e-02,1.661324772583614995e-01,2.289104628451919532e-01,2.154065922853801440e-01,2.374868417407583476e-01,1.019803902718556948e-01,9.380831519646859462e-02,8.246211251235320561e-02,1.248999599679679606e-01,1.385640646055101843e-01
8.544003745317531318e-02,4.123105625617660280e-02,2.999999999999999889e-02,4.123105625617660280e-02,1.204159457879229594e-01,5.099019513592784741e-02,5.567764362830021629e-02,5.196152422706631913e-02,8.888194417315589679e-02,1.220655561573370240e-01
1.053565375285273886e-01,9.643650760992954207e-02,2.449489742783177854e-02,2.828427124746190138e-02,2.449489742783177854e-02,5.000000000000000278e-02,4.582575694955839940e-02,4.795831523312719252e-02,5.744562646538028949e-02,8.246211251235320561e-02
1.731896813270965285e-01,1.580112587773636057e-01,1.580112587773636057e-01,1.737576461164537789e-01,1.392672241226651786e-01,8.937809809480573575e-02,9.694811008879075653e-02,9.591663046625438505e-02,1.343123175864775476e-01,1.684853651827794563e-01
2.645751311064590411e-02,2.999999999999999889e-02,1.153256259467079492e-01,1.131370849898476055e-01,1.135781669160054741e-01,5.099019513592784741e-02,3.741657386773941663e-02,5.099019513592784741e-02,5.567764362830021629e-02,3.605551275463989014e-02
4.898979485566355707e-02,4.358898943540673310e-02,7.810249675906655309e-02,8.366600265340755349e-02,1.086278049120021627e-01,4.795831523312719252e-02,6.164414002968976458e-02,6.928203230275509217e-02,5.999999999999999778e-02,9.746794344808963617e-02
1.264911064067351654e-01,1.166190378969060026e-01,1.244989959798873252e-01,1.284523257866513057e-01,1.224744871391588996e-01,4.123105625617660280e-02,5.477225575051661299e-02,8.124038404635960942e-02,8.246211251235320561e-02,1.178982612255159573e-01
1.077032961426900720e-01,1.109053650640941663e-01,1.109053650640941663e-01,1.157583690279022498e-01,1.086278049120021627e-01,3.316624790355399838e-02,4.000000000000000083e-02,3.741657386773941663e-02,4.358898943540673310e-02,1.029563014098699991e-01
1.939071942966531514e-01,2.289104628451919532e-01,2.271563338320109482e-01,2.126029162546929918e-01,2.236067977499789639e-01,1.113552872566004326e-01,1.095445115010332260e-01,1.356465996625053627e-01,1.183215956619923237e-01,2.068816086557720146e-01
