7.646484375000001110e-01,7.480468750000000000e-01,7.431640625000001110e-01,9.990234375000002220e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
