5.388180000000000192e-01,5.302729999999999944e-01,5.219730000000000203e-01,6.860349999999999504e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
