5.851285484256317782e-01,5.851285483899355544e-01,5.851285467268674267e-01,7.325476198723142041e-01,1.000000000000000000e+00
1.000000000000007105e+00,1.000000000000000000e+00,1.000000000000007105e+00,1.000000000000007105e+00,9.999999999999928946e-01
