6.752929687499998890e-01,6.586914062500000000e-01,6.386718750000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000001554e+00,1.000000000000001554e+00,1.000000000000001554e+00,-4.714269923731642109e-01,-4.714269923731672085e-01
