8.613281250000000000e-01,8.720703125000000000e-01,8.828125000000000000e-01,9.970703125000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
