5.224609375000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.882602290056605066e-01,7.882602290056605066e-01,7.882602290056605066e-01,7.882602290056605066e-01,5.765204580113210131e-01,5.765204580113210131e-01,5.765204580113210131e-01,-2.451464240481790569e+01
