6.933593750000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.635569356151768572e-01,9.635569356151768572e-01,9.635569356151768572e-01,9.635569356151768572e-01,9.635569356151768572e-01,4.533540342276534685e-01,-1.935103586029565392e-01,-1.935103586029565392e-01,-1.935103586029565392e-01
